subject_id, trial_id, rt, incorrect
3,586,2000.00,1
3,506,722.57,0
3,593,514.79,0
3,472,450.83,0
3,519,599.21,0
3,502,727.04,0
3,475,615.14,0
3,578,394.63,0
3,456,690.75,0
3,540,630.72,0
3,425,406.30,0
3,436,303.21,0
3,565,494.63,0
3,520,516.78,0
3,504,273.78,1
3,590,485.75,0
3,442,605.75,0
3,525,501.69,0
3,449,341.85,0
3,588,426.62,0
3,419,507.49,0
3,405,330.03,0
3,563,233.80,1
3,542,581.78,0
3,596,866.15,0
3,454,766.00,0
3,583,430.04,0
3,409,860.21,0
3,536,582.95,1
3,491,326.25,0
3,528,856.22,0
3,545,683.66,1
3,560,470.99,0
3,594,492.16,0
3,446,539.76,0
3,539,908.28,0
3,422,593.85,0
3,994,1812.67,1
3,959,667.52,1
3,933,831.56,1
3,940,389.92,1
3,983,173.33,1
3,978,884.32,0
3,821,429.97,0
3,897,408.09,0
3,879,359.79,0
3,958,114.83,1
3,859,22.50,0
3,998,282.42,1
3,842,406.33,0
3,845,288.57,0
3,949,550.44,1
3,810,840.70,0
3,921,209.24,1
3,901,268.58,1
3,995,1133.18,1
3,926,329.52,1
3,822,373.20,0
3,866,246.63,0
3,992,277.58,1
3,815,84.48,0
3,838,184.91,0
3,851,235.44,0
3,968,20.81,1
3,957,150.59,1
3,848,304.84,0
3,931,156.74,1
3,878,435.25,0
3,825,365.43,0
3,1000,97.96,1
3,831,118.15,0
3,886,122.70,0
3,967,2000.00,1
3,899,286.38,0
3,855,532.59,0
3,835,429.51,0
3,964,991.77,0
3,943,394.56,1
3,961,981.29,1
3,823,1022.03,0
3,909,747.71,1
3,929,468.50,1
3,883,627.64,0
3,935,431.60,1
3,918,65.30,1
3,808,1150.06,0
3,955,725.06,0
3,996,674.81,0
3,895,580.53,0
3,863,535.17,0
3,852,620.92,0
3,885,387.70,0
3,999,283.63,1
3,846,519.09,0
3,857,512.87,0
3,839,268.88,0
3,891,60.12,0
3,946,171.31,1
3,939,80.95,1
3,867,630.49,0
3,889,349.32,0
3,828,177.74,0
3,888,234.14,0
3,896,400.12,0
3,986,641.45,0
3,853,682.19,0
3,801,330.57,0
3,841,137.47,0
3,938,31.44,1
3,934,259.07,1
3,970,159.89,1
3,802,349.36,0
3,925,828.46,1
3,807,483.69,0
3,832,294.50,0
3,890,560.28,0
3,847,2000.00,1
3,904,378.57,1
3,913,627.73,1
3,856,563.78,0
3,907,529.18,1
3,820,442.72,0
3,903,511.84,1
3,928,100.54,1
3,862,479.83,0
3,954,1019.59,0
3,917,888.13,1
3,813,648.05,0
3,893,395.26,0
3,980,308.81,1
3,874,668.53,0
3,898,405.95,0
3,882,522.04,0
3,977,418.95,1
3,966,945.99,0
3,993,669.71,0
3,858,407.14,0
3,987,842.20,0
3,974,1049.28,1
3,868,581.23,0
3,836,561.31,0
3,924,415.17,1
3,881,620.29,0
3,817,463.38,0
3,962,253.64,1
3,910,478.34,1
3,982,591.49,0
3,814,323.04,0
3,826,443.04,0
3,887,370.29,0
3,861,319.05,0
3,843,49.63,0
3,975,919.13,0
3,871,369.86,0
3,849,273.62,0
3,837,309.48,0
3,824,380.55,0
3,941,495.66,1
3,869,293.75,0
3,937,347.21,1
3,829,342.95,0
3,960,306.39,1
3,942,658.29,1
3,988,177.51,1
3,985,2000.00,1
3,915,552.54,1
3,908,961.18,1
3,976,636.96,0
3,850,625.85,0
3,877,466.01,0
3,916,492.07,1
3,875,632.62,0
3,816,156.74,0
3,922,284.57,1
3,900,460.34,0
3,952,595.02,0
3,914,435.18,1
3,805,381.01,0
3,945,48.96,1
3,872,339.22,0
3,902,798.74,1
3,990,692.72,0
3,912,531.89,1
3,948,572.64,1
3,911,609.47,1
3,950,530.84,1
3,884,1203.67,0
3,997,684.74,0
3,818,412.37,0
3,963,252.53,1
3,927,303.06,1
3,989,342.82,1
3,965,884.54,0
3,880,775.58,0
3,809,454.30,0
3,956,705.41,0
3,923,368.47,1
3,936,450.31,1
3,953,326.67,1
3,979,250.00,1
3,969,742.79,0
3,864,730.70,0
3,951,653.05,1
3,865,506.91,0
3,803,759.00,0
3,944,434.78,1
3,930,559.67,1
3,834,632.71,0
3,854,400.46,0
3,830,632.99,0
3,860,381.17,0
3,811,143.06,0
3,906,690.64,1
3,972,1009.27,1
3,819,384.66,0
3,827,638.71,0
3,973,1160.86,1
3,840,388.51,0
3,932,418.49,1
3,812,2000.00,1
3,894,255.37,0
3,870,83.78,0
3,920,24.73,1
3,892,401.08,0
3,991,188.41,1
3,947,548.13,1
3,919,410.79,1
3,971,847.81,1
3,844,342.58,0
3,905,329.51,1
3,981,309.59,1
3,873,374.80,0
3,876,596.56,0
3,984,189.17,1
3,806,636.95,0
3,833,589.64,0
3,804,229.21,0
4,97,557.03,0
4,75,506.68,0
4,157,543.42,0
4,53,414.80,0
4,60,463.27,0
4,155,433.47,0
4,27,611.09,0
4,169,562.70,0
4,129,535.83,0
4,143,477.66,0
4,105,559.40,0
4,133,613.74,0
4,48,598.62,1
4,146,524.79,0
4,96,511.62,0
4,19,380.06,0
4,34,351.24,0
4,18,464.28,0
4,8,415.89,0
4,32,443.82,0
4,89,409.13,0
4,106,451.73,0
4,127,849.50,0
4,160,715.01,0
4,147,503.22,0
4,189,573.21,1
4,107,812.48,0
4,31,756.27,0
4,184,643.30,0
4,46,527.39,0
4,117,773.51,0
4,159,809.26,0
4,66,645.42,0
4,36,663.55,0
4,149,522.21,0
4,139,968.91,0
4,12,516.42,0
4,103,545.33,0
4,79,249.39,0
4,152,599.22,0
4,74,478.42,0
4,78,1384.98,0
4,42,1349.31,0
4,77,759.84,0
4,76,608.72,0
4,109,570.11,0
4,145,576.51,0
4,102,537.90,0
4,163,574.64,0
4,68,531.13,0
4,137,574.72,0
4,16,366.84,0
4,82,529.79,0
4,185,495.10,0
4,172,546.50,0
4,39,433.54,0
4,17,422.33,0
4,26,499.17,0
4,69,600.48,0
4,166,786.91,0
4,176,502.72,0
4,23,762.53,0
4,148,490.08,0
4,194,483.76,0
4,35,530.27,0
4,192,556.24,0
4,59,568.52,0
4,124,624.81,0
4,175,595.01,0
4,197,516.29,0
4,151,647.93,0
4,186,598.56,0
4,62,445.48,0
4,144,448.94,0
4,90,363.37,0
4,123,763.10,0
4,121,550.33,0
4,71,471.61,0
4,113,537.69,0
4,196,698.69,0
4,161,758.90,0
4,134,724.21,0
4,29,456.64,0
4,80,388.68,0
4,44,360.84,0
4,81,350.60,0
4,14,540.95,0
4,87,324.27,0
4,114,209.34,1
4,154,1137.43,0
4,63,1388.44,0
4,56,733.41,0
4,37,826.89,0
4,165,661.09,0
4,104,502.14,0
4,85,550.61,0
4,55,407.31,0
4,130,634.83,0
4,162,553.17,0
4,179,530.22,0
4,61,585.54,0
4,40,474.53,0
4,190,572.90,0
4,182,579.31,0
4,191,670.83,0
4,125,670.38,0
4,95,701.24,0
4,5,508.04,0
4,72,509.55,0
4,112,620.64,0
4,73,738.58,0
4,131,753.79,0
4,171,1197.55,0
4,2,637.44,0
4,64,534.25,0
4,49,619.91,0
4,83,1394.38,0
4,140,2000.00,1
4,128,695.86,0
4,25,712.04,0
4,119,646.04,0
4,101,581.99,0
4,91,392.70,0
4,30,390.30,0
4,156,939.73,0
4,47,506.81,0
4,180,567.03,0
4,118,651.70,0
4,1,443.83,0
4,67,346.51,0
4,173,556.42,0
4,10,458.14,0
4,200,600.54,0
4,6,646.08,0
4,120,642.69,0
4,54,315.45,0
4,177,507.75,0
4,94,410.43,0
4,135,945.19,0
4,50,571.96,0
4,164,680.11,0
4,158,544.64,0
4,20,611.71,0
4,150,548.64,0
4,181,589.29,0
4,188,663.20,0
4,52,792.88,0
4,45,521.41,0
4,7,564.01,0
4,84,396.24,0
4,193,545.50,0
4,199,476.56,0
4,110,572.00,0
4,98,507.95,0
4,24,499.68,0
4,86,400.40,0
4,99,269.83,0
4,168,769.36,0
4,4,438.20,0
4,183,551.25,0
4,21,430.45,0
4,178,625.69,0
4,108,636.00,0
4,9,440.85,0
4,38,512.80,0
4,88,456.58,0
4,58,498.21,0
4,111,587.78,0
4,198,697.89,0
4,92,446.96,0
4,65,359.43,0
4,41,828.63,0
4,43,1232.28,0
4,51,953.95,0
4,93,735.31,0
4,170,770.09,0
4,174,758.87,0
4,132,525.56,0
4,153,630.78,0
4,100,490.42,0
4,28,597.60,0
4,167,516.91,0
4,122,545.82,0
4,138,661.81,0
4,116,513.61,0
4,57,389.88,0
4,142,485.32,0
4,70,347.89,0
4,126,423.76,0
4,141,476.15,0
4,187,466.89,0
4,136,474.27,0
4,22,341.74,0
4,11,551.65,0
4,115,543.37,0
4,195,594.78,0
4,3,592.38,0
4,33,445.16,0
4,13,410.47,0
4,15,408.06,0
4,682,839.76,0
4,707,1287.44,0
4,760,984.65,1
4,708,1710.20,0
4,796,1376.11,0
4,652,723.04,0
4,722,632.58,0
4,711,647.79,0
4,646,662.01,0
4,608,578.40,0
4,689,552.51,0
4,631,409.21,0
4,697,410.71,0
4,756,546.27,0
4,763,528.21,0
4,753,969.04,0
4,783,726.91,0
4,772,640.36,1
4,757,924.64,1
4,789,864.50,1
4,625,564.66,0
4,651,843.06,0
4,673,464.93,0
4,685,636.69,0
4,641,892.59,0
4,774,944.00,0
4,782,787.98,0
4,603,670.12,0
4,740,765.56,0
4,750,579.21,0
4,761,923.17,0
4,769,839.55,0
4,639,773.55,0
4,664,581.33,0
4,678,470.32,0
4,621,508.03,0
4,733,679.78,0
4,617,565.84,0
4,742,884.36,1
4,785,1350.62,1
4,777,1061.53,0
4,637,497.51,0
4,773,588.05,0
4,616,575.86,0
4,698,540.19,0
4,712,581.81,0
4,734,680.18,1
4,739,740.40,0
4,762,790.83,0
4,609,1064.34,0
4,663,528.69,0
4,662,515.52,0
4,690,506.27,0
4,764,801.31,0
4,714,933.92,0
4,629,416.86,0
4,633,325.42,0
4,759,557.84,0
4,683,529.99,0
4,658,536.40,0
4,723,627.92,0
4,654,487.55,0
4,624,626.04,0
4,715,976.85,0
4,704,692.66,0
4,623,765.59,0
4,786,590.98,0
4,793,535.74,0
4,706,656.62,0
4,612,819.57,0
4,787,587.23,0
4,730,730.61,0
4,745,890.62,0
4,607,632.85,0
4,679,708.72,0
4,746,701.42,0
4,668,697.06,0
4,725,587.02,0
4,645,418.29,0
4,775,526.44,0
4,719,601.33,0
4,674,371.93,0
4,648,439.97,1
4,638,575.53,0
4,605,425.38,0
4,675,423.95,0
4,659,897.07,0
4,649,798.77,0
4,716,651.56,0
4,650,527.83,0
4,735,565.54,0
4,791,758.82,0
4,721,2000.00,1
4,790,653.23,0
4,611,435.57,0
4,695,532.96,0
4,748,466.96,0
4,703,1179.79,1
4,726,666.64,0
4,701,547.80,1
4,768,483.75,0
4,691,2000.00,1
4,771,1527.83,0
4,797,995.11,0
4,653,1017.16,0
4,622,492.27,0
4,732,652.29,0
4,752,803.50,0
4,700,368.62,0
4,694,408.29,0
4,630,338.37,0
4,788,465.12,0
4,799,436.30,0
4,644,397.69,0
4,606,359.08,0
4,619,476.05,0
4,647,330.79,0
4,640,340.12,0
4,800,492.31,0
4,632,417.50,0
4,738,746.78,0
4,667,308.98,0
4,602,406.37,1
4,680,312.97,0
4,727,551.26,0
4,718,535.16,0
4,751,520.03,0
4,779,773.98,0
4,758,559.25,0
4,710,419.86,1
4,636,425.28,0
4,766,511.92,0
4,669,306.98,0
4,728,563.86,0
4,687,442.08,0
4,705,542.41,0
4,681,507.72,1
4,635,504.33,0
4,670,426.59,0
4,749,882.09,0
4,628,395.36,0
4,671,452.64,0
4,702,683.10,0
4,737,807.89,0
4,724,591.21,0
4,792,648.49,0
4,798,709.68,0
4,672,573.23,0
4,656,486.68,0
4,665,665.28,0
4,781,639.39,0
4,794,530.34,0
4,618,494.67,0
4,688,556.84,0
4,778,553.46,0
4,741,583.34,0
4,692,523.21,0
4,754,602.01,0
4,717,724.85,0
4,720,742.99,0
4,626,717.10,0
4,613,637.40,0
4,713,898.19,0
4,765,1296.95,0
4,770,624.31,0
4,666,516.23,0
4,614,467.84,0
4,643,382.27,0
4,660,538.37,0
4,655,410.72,0
4,767,583.46,0
4,747,671.07,0
4,684,586.47,0
4,744,510.69,0
4,604,582.64,0
4,699,485.33,0
4,601,502.49,0
4,686,533.35,0
4,693,953.63,1
4,736,786.85,0
4,755,717.91,0
4,729,724.31,0
4,795,647.54,0
4,615,518.92,0
4,731,713.18,0
4,784,624.67,0
4,709,1004.84,1
4,776,662.91,0
4,661,716.28,0
4,642,615.05,0
4,620,584.27,0
4,677,604.37,0
4,610,615.66,0
4,627,854.93,0
4,743,548.23,0
4,780,508.65,0
4,696,825.21,0
4,657,1383.45,0
4,676,575.79,0
4,634,333.67,0
4,374,813.97,0
4,226,523.91,0
4,365,562.60,0
4,315,556.27,0
4,207,667.37,0
4,273,532.87,0
4,371,518.73,0
4,362,520.23,0
4,231,403.35,0
4,349,471.40,0
4,301,492.47,0
4,361,600.63,0
4,268,704.87,0
4,239,1419.66,0
4,385,476.98,0
4,302,547.96,0
4,266,772.55,0
4,217,1020.63,0
4,372,552.48,0
4,347,739.89,0
4,279,404.82,0
4,304,609.84,0
4,387,524.27,0
4,330,524.80,0
4,396,604.59,0
4,211,1019.97,1
4,313,669.24,0
4,224,649.23,0
4,261,379.71,0
4,248,464.38,0
4,312,653.75,0
4,377,1198.29,0
4,255,512.94,0
4,287,387.25,0
4,328,521.82,0
4,264,341.35,0
4,355,453.41,0
4,348,507.76,0
4,336,475.02,0
4,263,444.24,0
4,214,456.51,0
4,394,533.36,0
4,331,481.06,0
4,303,469.85,0
4,311,471.35,0
4,384,556.03,0
4,323,508.61,0
4,332,455.33,0
4,350,607.52,0
4,282,734.27,0
4,234,480.40,0
4,397,591.50,0
4,319,527.45,0
4,386,487.86,0
4,285,424.79,0
4,352,477.18,0
4,242,449.34,0
4,334,462.59,0
4,275,463.12,0
4,378,494.96,0
4,373,520.93,0
4,222,406.00,0
4,260,450.56,0
4,400,496.10,0
4,320,524.02,0
4,367,493.24,0
4,236,613.14,0
4,288,364.17,0
4,382,513.42,0
4,364,471.88,0
4,223,372.61,0
4,392,490.55,0
4,228,379.54,0
4,227,476.93,0
4,325,448.11,0
4,259,620.85,0
4,238,509.83,0
4,360,445.79,0
4,272,296.62,0
4,376,452.71,0
4,308,561.85,0
4,389,472.37,0
4,363,442.56,0
4,391,498.87,0
4,338,535.60,0
4,318,452.96,0
4,240,505.35,0
4,379,403.14,1
4,254,498.58,0
4,380,557.82,0
4,283,418.43,0
4,314,554.97,0
4,344,577.02,0
4,393,561.90,0
4,284,493.93,0
4,327,522.84,0
4,216,405.96,0
4,253,510.20,0
4,209,361.03,0
4,250,372.32,0
4,358,425.69,0
4,278,1075.90,0
4,221,900.31,0
4,256,425.32,0
4,232,283.01,0
4,246,498.79,0
4,356,2000.00,1
4,274,505.72,0
4,210,338.94,0
4,316,469.60,0
4,368,484.81,0
4,383,499.04,0
4,398,516.20,0
4,258,335.72,0
4,262,511.39,0
4,290,1031.47,0
4,309,542.78,0
4,265,379.91,0
4,208,930.32,0
4,237,569.81,0
4,205,452.93,0
4,229,468.14,0
4,267,472.58,0
4,219,367.44,0
4,201,289.69,0
4,281,263.80,0
4,213,409.14,0
4,286,319.66,0
4,346,586.32,0
4,300,442.04,0
4,289,433.77,0
4,249,413.75,0
4,203,318.39,0
4,251,332.62,0
4,353,549.39,0
4,294,377.71,0
4,341,466.30,0
4,390,664.47,0
4,326,629.78,0
4,295,432.67,0
4,340,459.61,0
4,305,483.63,0
4,204,368.70,0
4,257,374.12,0
4,343,478.36,0
4,317,539.56,0
4,277,377.67,0
4,235,422.23,0
4,399,455.05,0
4,306,579.84,0
4,271,430.67,0
4,245,316.72,0
4,351,435.65,0
4,366,531.08,0
4,329,525.74,0
4,335,695.54,0
4,310,415.26,0
4,299,386.43,0
4,357,457.41,0
4,297,514.69,0
4,215,320.51,0
4,280,461.94,0
4,212,377.34,0
4,233,329.93,0
4,395,424.39,0
4,291,333.93,0
4,220,434.25,0
4,276,335.96,0
4,225,312.03,0
4,307,437.80,0
4,202,373.75,0
4,293,648.25,0
4,296,399.27,0
4,321,490.80,0
4,252,266.29,0
4,269,286.39,0
4,369,439.55,0
4,345,516.40,0
4,322,439.63,0
4,241,299.27,0
4,247,364.38,0
4,375,393.28,0
4,270,362.50,0
4,337,453.04,0
4,206,452.60,0
4,354,513.79,0
4,298,412.56,0
4,230,382.76,0
4,243,353.94,0
4,292,310.44,0
4,339,491.00,0
4,359,594.27,0
4,381,506.74,0
4,370,502.38,0
4,218,467.68,0
4,333,559.21,0
4,324,589.09,0
4,388,540.70,0
4,342,564.71,0
4,244,476.20,0
4,469,531.91,0
4,416,293.70,0
4,574,791.27,0
4,483,374.99,0
4,524,471.41,0
4,549,402.47,0
4,493,288.52,0
4,487,284.16,0
4,582,428.52,0
4,438,298.92,0
4,563,629.18,0
4,500,429.14,0
4,441,418.90,0
4,439,313.76,0
4,474,318.20,0
4,536,459.63,0
4,428,245.88,0
4,565,499.82,0
4,503,879.98,0
4,414,368.80,0
4,532,446.62,0
4,540,406.06,0
4,584,502.48,0
4,596,481.48,0
4,509,562.24,0
4,523,536.35,0
4,506,435.13,0
4,407,358.36,0
4,581,505.65,0
4,471,346.70,0
4,555,606.51,0
4,526,558.12,0
4,591,633.02,0
4,600,930.01,0
4,568,440.34,0
4,480,318.57,0
4,479,487.39,0
4,424,376.38,0
4,575,517.80,0
4,461,440.06,0
4,470,350.57,0
4,459,448.95,0
4,548,916.19,0
4,455,319.87,0
4,420,337.04,0
4,531,476.50,0
4,579,479.97,0
4,494,351.35,0
4,556,471.25,0
4,546,649.85,0
4,460,419.47,0
4,497,345.64,0
4,512,475.32,0
4,539,550.22,0
4,520,561.51,0
4,449,354.61,0
4,558,659.43,0
4,585,455.47,0
4,514,505.90,0
4,587,498.60,0
4,423,791.69,0
4,522,491.83,0
4,495,350.49,0
4,485,567.26,0
4,418,385.80,0
4,517,662.25,0
4,447,626.57,0
4,417,1161.33,0
4,594,232.35,1
4,401,412.91,0
4,537,1232.39,0
4,462,366.03,0
4,429,239.36,0
4,547,422.85,0
4,527,546.67,0
4,486,477.73,0
4,578,532.07,0
4,492,371.20,0
4,490,394.20,0
4,412,355.59,0
4,482,354.16,0
4,564,508.31,0
4,557,533.30,0
4,426,364.56,0
4,473,368.02,0
4,496,493.79,0
4,521,472.80,0
4,409,393.10,0
4,570,507.12,0
4,551,958.71,0
4,448,1044.37,0
4,484,450.01,0
4,538,532.73,0
4,467,659.48,0
4,530,428.12,0
4,458,415.93,0
4,528,474.18,0
4,510,526.57,0
4,466,269.77,0
4,511,506.10,0
4,444,272.79,0
4,515,588.38,0
4,592,515.52,0
4,590,522.90,0
4,403,384.49,0
4,499,414.38,0
4,560,499.05,0
4,508,525.02,0
4,498,914.97,0
4,543,1016.28,0
4,562,950.27,0
4,501,626.94,0
4,525,548.22,0
4,505,861.85,0
4,465,440.67,0
4,478,398.15,0
4,559,464.23,0
4,415,422.69,0
4,518,470.19,0
4,405,355.26,0
4,431,417.44,1
4,595,500.16,0
4,410,435.13,0
4,516,468.93,0
4,456,324.65,0
4,491,596.20,0
4,553,554.66,0
4,589,593.35,0
4,533,506.80,0
4,419,295.99,0
4,542,521.56,0
4,442,301.94,0
4,476,434.56,0
4,544,451.72,0
4,534,579.45,0
4,577,562.37,0
4,430,503.21,0
4,475,406.87,0
4,567,392.72,0
4,588,453.92,0
4,593,497.50,0
4,583,516.62,0
4,406,521.07,0
4,507,632.16,0
4,489,488.86,1
4,450,424.81,0
4,454,298.15,0
4,513,738.97,0
4,504,502.72,0
4,408,410.30,0
4,598,471.49,0
4,477,345.80,0
4,599,475.49,0
4,550,530.81,0
4,451,392.40,0
4,422,401.74,0
4,529,448.25,0
4,435,393.01,0
4,554,486.49,0
4,421,333.41,0
4,519,472.88,0
4,445,345.23,0
4,569,508.18,0
4,472,317.91,0
4,404,414.33,0
4,468,337.57,0
4,597,551.39,0
4,463,383.63,0
4,580,459.50,0
4,432,277.06,0
4,433,683.65,0
4,502,493.38,0
4,457,323.66,0
4,552,399.53,0
4,566,692.61,0
4,481,448.54,0
4,535,474.50,0
4,446,277.39,0
4,443,539.16,1
4,561,830.29,0
4,453,743.73,0
4,452,468.35,0
4,488,286.89,0
4,464,339.28,0
4,573,569.74,0
4,425,906.85,1
4,413,357.49,0
4,545,535.12,0
4,586,522.94,0
4,402,523.47,1
4,576,564.11,0
4,436,424.72,0
4,434,1127.77,0
4,440,637.12,0
4,427,380.33,0
4,571,571.65,0
4,541,287.46,1
4,572,519.87,0
4,437,589.88,0
4,411,989.61,0
4,947,748.14,1
4,870,864.13,0
4,857,342.18,0
4,903,294.76,1
4,890,482.17,0
4,954,538.47,0
4,811,373.65,0
4,953,731.31,0
4,822,430.48,0
4,976,534.73,0
4,983,603.75,0
4,942,422.29,1
4,951,633.18,1
4,850,596.53,0
4,958,1498.20,1
4,821,503.66,0
4,881,375.04,0
4,842,385.35,0
4,888,409.36,0
4,995,740.61,0
4,917,414.34,1
4,992,499.99,1
4,924,602.28,1
4,926,650.75,0
4,849,936.99,0
4,921,662.58,0
4,943,724.75,1
4,832,476.75,0
4,899,966.50,0
4,833,580.55,1
4,922,580.10,1
4,855,453.43,0
4,806,688.79,0
4,906,337.08,1
4,928,957.94,1
4,912,807.79,0
4,974,1059.78,0
4,932,509.45,1
4,952,972.78,0
4,941,405.82,1
4,972,740.97,0
4,878,915.67,0
4,867,692.13,0
4,915,635.92,0
4,989,768.54,1
4,985,1398.20,1
4,979,932.99,0
4,973,740.77,0
4,978,935.03,1
4,819,1198.76,1
4,871,858.80,0
4,946,1007.07,0
4,948,1406.80,1
4,940,833.97,1
4,839,1053.67,0
4,969,2000.00,1
4,923,653.57,1
4,909,568.00,1
4,900,673.22,1
4,876,370.43,0
4,945,645.91,0
4,960,646.44,0
4,835,727.20,0
4,916,511.49,1
4,865,527.68,0
4,813,311.98,0
4,991,889.78,0
4,891,473.50,0
4,810,319.43,0
4,944,560.66,0
4,895,1522.99,0
4,1000,545.08,0
4,905,738.37,0
4,812,568.65,0
4,873,315.77,0
4,801,554.06,0
4,808,514.47,0
4,836,453.36,0
4,862,621.20,0
4,885,386.91,0
4,887,496.04,0
4,841,338.07,0
4,852,292.61,0
4,897,381.20,0
4,861,279.97,0
4,908,790.27,0
4,853,428.78,0
4,826,501.71,0
4,838,363.30,0
4,999,357.96,1
4,817,453.40,0
4,935,805.19,0
4,854,372.27,0
4,901,334.64,1
4,988,554.34,0
4,986,972.66,1
4,847,802.95,0
4,938,1331.83,0
4,968,773.67,0
4,937,455.23,1
4,902,652.43,1
4,815,525.76,0
4,984,894.18,0
4,990,638.36,0
4,863,498.00,0
4,939,979.92,0
4,977,627.23,1
4,894,541.66,0
4,910,755.49,0
4,827,1294.16,0
4,877,452.25,0
4,866,561.39,0
4,967,732.17,0
4,931,764.01,1
4,859,556.13,0
4,963,720.06,0
4,956,1048.37,0
4,809,683.94,1
4,869,448.67,1
4,883,385.60,1
4,964,726.63,1
4,840,379.81,0
4,998,642.56,0
4,837,456.21,0
4,864,402.93,0
4,829,861.37,0
4,961,1295.34,1
4,804,303.74,0
4,851,256.33,0
4,893,431.02,0
4,816,267.17,0
4,805,342.06,0
4,807,298.56,0
4,929,753.09,0
4,975,543.25,0
4,965,848.08,0
4,927,360.36,1
4,920,766.95,0
4,981,1609.91,1
4,914,473.50,1
4,886,437.82,0
4,896,429.55,0
4,814,437.91,0
4,980,408.11,0
4,831,350.91,0
4,933,701.72,0
4,825,435.14,0
4,802,254.66,0
4,818,481.20,0
4,879,539.46,0
4,996,407.90,0
4,966,248.95,1
4,834,479.41,1
4,925,485.81,1
4,858,452.09,0
4,856,832.26,0
4,957,804.41,0
4,904,633.72,0
4,830,697.85,0
4,848,1008.54,0
4,898,800.66,0
4,875,786.51,0
4,844,520.91,0
4,889,426.53,0
4,970,475.01,0
4,962,674.16,0
4,845,751.99,0
4,860,388.54,0
4,997,564.21,0
4,930,511.90,1
4,994,565.27,0
4,907,675.39,1
4,949,562.42,1
4,913,343.77,1
4,911,392.25,1
4,892,493.55,0
4,828,348.30,0
4,950,581.70,1
4,918,581.25,1
4,868,498.61,0
4,820,426.74,0
4,872,953.67,1
4,919,809.39,1
4,803,403.87,0
4,971,296.77,1
4,936,332.52,1
4,993,494.50,0
4,843,359.02,0
4,987,570.89,0
4,824,863.98,0
4,823,1086.61,0
4,880,719.25,0
4,884,611.17,0
4,959,958.07,1
4,982,746.28,0
4,934,360.33,1
4,882,461.64,0
4,955,522.83,0
4,874,355.07,0
4,846,320.38,0
5,373,555.19,0
5,297,483.32,0
5,291,493.63,0
5,392,428.61,0
5,333,601.34,0
5,260,460.00,0
5,357,411.60,0
5,293,455.19,0
5,265,406.80,0
5,273,403.41,0
5,329,498.85,0
5,210,377.08,0
5,316,489.15,0
5,221,641.34,0
5,244,488.25,0
5,385,412.46,0
5,251,376.79,0
5,313,526.04,0
5,217,366.11,0
5,362,399.91,0
5,215,339.77,0
5,264,446.95,0
5,386,400.52,0
5,393,481.28,0
5,360,457.35,0
5,270,592.90,0
5,309,507.33,0
5,340,410.02,0
5,342,412.50,0
5,351,490.33,0
5,358,431.18,0
5,220,572.60,1
5,387,400.93,0
5,298,350.58,0
5,237,449.93,0
5,252,585.48,0
5,246,471.54,0
5,391,370.31,0
5,374,421.72,0
5,219,596.41,0
5,247,504.97,0
5,338,469.30,0
5,318,450.25,0
5,295,474.27,0
5,328,439.57,0
5,301,486.10,0
5,241,532.61,0
5,245,487.15,0
5,226,399.62,0
5,216,410.91,0
5,400,351.76,0
5,278,457.96,0
5,330,497.63,0
5,233,394.45,0
5,364,396.93,0
5,307,413.12,0
5,272,459.64,0
5,227,408.31,0
5,378,406.88,0
5,390,327.18,0
5,319,534.16,0
5,337,494.57,0
5,384,383.56,1
5,334,455.52,0
5,234,359.18,0
5,249,474.19,0
5,282,460.04,0
5,267,486.99,0
5,261,494.37,0
5,228,397.05,0
5,315,411.28,0
5,356,441.17,0
5,211,641.30,0
5,269,498.00,0
5,370,373.29,0
5,299,527.43,0
5,292,494.69,0
5,285,455.11,0
5,335,447.81,0
5,363,522.70,0
5,336,469.42,0
5,323,419.07,0
5,397,435.25,0
5,394,359.46,0
5,377,339.45,0
5,289,467.17,0
5,348,465.74,0
5,367,651.20,0
5,355,388.53,1
5,277,441.91,0
5,209,474.72,0
5,238,352.94,0
5,365,375.00,0
5,229,844.20,1
5,258,571.74,0
5,399,360.93,0
5,284,509.21,0
5,232,472.56,0
5,236,434.93,0
5,326,463.83,0
5,242,568.07,0
5,303,460.00,0
5,341,469.34,0
5,352,406.27,0
5,256,514.42,0
5,250,999.28,1
5,345,396.11,0
5,218,639.30,0
5,280,476.43,1
5,346,449.56,0
5,205,558.70,0
5,287,397.78,0
5,214,392.44,0
5,201,411.56,0
5,395,398.40,0
5,380,358.81,0
5,300,435.66,0
5,382,368.68,0
5,212,398.56,0
5,396,337.45,0
5,281,466.15,0
5,225,470.60,0
5,239,509.28,0
5,375,367.94,0
5,286,804.85,0
5,243,451.19,0
5,257,432.15,0
5,350,420.94,0
5,325,416.57,0
5,202,376.99,0
5,208,323.71,0
5,268,392.73,0
5,274,494.04,0
5,398,437.82,0
5,376,403.12,0
5,349,438.87,0
5,354,409.08,0
5,317,389.06,1
5,262,426.77,0
5,223,370.55,0
5,310,417.07,0
5,204,537.94,1
5,371,449.44,0
5,383,414.74,0
5,359,364.39,0
5,296,503.86,0
5,322,444.71,0
5,294,455.02,0
5,388,466.31,0
5,369,486.41,0
5,332,504.55,0
5,306,446.38,0
5,389,557.47,0
5,275,736.08,0
